"admin_added","agree","auto_eligibility","auto_eligibility_last_run","choice_rank","created_at","eligibility_override","id","last_saved","lottery_entries","lottery_group","lottery_number","lottery_subgroup","lottery_sublottery","lottery_weight","payment_amount","payment_trans_id","priority_super_priority_99","priority_neighborhood_and_sibling_attending","priority_neighborhood_and_sibling_attending_override","priority_neighborhood","priority_neighborhood_override","priority_sibling_attending","priority_sibling_attending_override","priority_sibling_applying","priority_sibling_applying_override","priority_preferred_town_zip_code","priority_rank_1","priority_rank_1_override","priority_rank_2","priority_rank_2_override","priority_rank_3","priority_rank_3_override","priority_rank_4","priority_rank_4_override","priority_rank_5","priority_rank_5_override","priority_rank_6","priority_rank_6_override","program_id","siblings_applying","siblings_current","sis_error","sis_export_timestamp","sis_export_status","status","status_timestamp","student_id","sub_rank","submitted","submitted_timestamp","updated_at","withdrawn","withdrawn_reason","id","grade"
0,0,0,,1,"2024-02-21 09:20:36",0,449049,,1,517,,0,2,1,0.00,,,1,,1,,1,,0,,0,1,,0,,0,,0,,0,,0,,13287,0,0,,,,1,"2024-03-24 09:53:36",7542226,,1,"2024-02-22 08:06:52","2024-03-25 13:29:01",0,,7542226,PreK3
0,0,0,,2,"2024-02-21 09:20:36",0,449050,,1,517,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13288,0,0,,,,1,"2024-03-24 09:53:37",7542226,,1,"2024-02-22 08:06:52","2024-03-25 13:29:05",0,,7542226,PreK3
0,0,0,,1,"2024-02-21 09:36:32",0,449111,,1,518,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13239,0,0,,,,1,"2024-03-24 09:53:53",7542228,,1,"2024-02-21 09:37:24","2024-03-25 13:29:03",0,,7542228,PreK4
0,0,0,,1,"2024-02-21 09:28:27",0,449093,,1,509,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13272,0,0,,,,1,"2024-03-24 09:53:49",7542229,,1,"2024-02-21 09:30:59","2024-04-17 10:25:49",0,,7542229,7
0,0,0,,2,"2024-02-21 09:28:27",0,449094,,1,509,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13275,0,0,,,,1,"2024-03-24 09:53:49",7542229,,1,"2024-02-21 09:30:59","2024-03-26 16:43:49",0,,7542229,7
0,0,0,,4,"2024-02-21 09:28:27",0,449095,,1,509,,0,35,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,13281,0,0,,,,1,"2024-03-24 09:53:50",7542229,,1,"2024-02-21 09:30:59","2024-03-26 16:48:04",0,,7542229,7
0,0,0,,3,"2024-02-21 09:28:27",0,449096,,1,509,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13290,0,0,,,,1,"2024-03-24 09:53:50",7542229,,1,"2024-02-21 09:30:59","2024-09-03 14:50:03",0,,7542229,7
0,0,0,,1,"2024-02-21 09:40:19",0,449135,,1,509,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13237,0,0,,,,1,"2024-03-24 09:54:01",7542264,,1,"2024-02-21 09:41:37","2024-03-25 13:22:22",0,,7542264,PreK3
0,0,0,,5,"2024-02-21 09:40:19",0,449136,,1,517,,0,36,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,0,,1,,0,,13271,0,0,,,,1,"2024-03-24 09:54:01",7542264,,1,"2024-02-21 09:41:37","2024-03-25 13:29:09",0,,7542264,PreK3
0,0,0,,4,"2024-02-21 09:40:19",0,449137,,1,509,,0,35,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,13275,0,0,,,,1,"2024-03-24 09:54:01",7542264,,1,"2024-02-21 09:41:37","2024-03-25 13:32:13",0,,7542264,PreK3
0,0,0,,3,"2024-02-21 09:40:19",0,449138,,1,517,,0,13,1,0.00,,,0,,1,,,,0,,0,0,,0,,1,,0,,0,,0,,13287,0,0,,,,1,"2024-03-24 09:54:02",7542264,,1,"2024-02-21 09:41:37","2024-03-25 13:29:01",0,,7542264,PreK3
0,0,0,,2,"2024-02-21 09:40:20",0,449139,,1,517,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13290,0,0,,,,1,"2024-03-24 09:54:02",7542264,,1,"2024-02-21 09:41:37","2024-03-25 13:29:09",0,,7542264,PreK3
0,0,0,,1,"2024-02-21 09:42:03",0,449146,,1,517,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13239,0,0,,,,1,"2024-03-24 09:54:04",7542266,,1,"2024-02-21 09:42:57","2024-04-17 15:47:28",0,,7542266,PreK3
0,0,0,,2,"2024-02-21 09:42:03",0,449147,,1,517,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13267,0,0,,,,1,"2024-03-24 09:54:04",7542266,,1,"2024-02-21 09:42:57","2024-09-09 12:40:47",0,,7542266,PreK3
0,0,0,,3,"2024-02-21 09:42:03",0,449148,,1,517,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13275,0,0,,,,1,"2024-03-24 09:54:05",7542266,,1,"2024-02-21 09:42:57","2024-09-09 12:40:47",0,,7542266,PreK3
0,0,0,,1,"2024-02-21 09:53:26",0,449214,,1,509,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13221,0,0,,,,1,"2024-03-24 09:54:23",7542271,,1,"2024-02-21 09:56:24","2024-04-18 14:57:21",0,,7542271,6
0,0,0,,2,"2024-02-21 10:19:06",0,449323,,1,509,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13275,0,0,,,,1,"2024-03-24 09:54:39",7542271,,1,"2024-02-21 10:19:05","2024-03-26 16:43:52",0,,7542271,6
0,0,0,,2,"2024-02-21 09:48:33",0,449183,,1,509,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13221,0,0,,,,1,"2024-03-24 09:54:16",7542274,,1,"2024-02-21 09:55:34","2024-03-25 13:21:40",0,,7542274,7
0,0,0,,1,"2024-02-21 09:48:33",0,449184,,1,517,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13240,0,0,,,,1,"2024-03-24 09:54:17",7542274,,1,"2024-02-21 09:55:34","2024-03-25 13:28:56",0,,7542274,7
0,0,0,,3,"2024-02-21 09:48:34",0,449185,,1,509,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13274,0,0,,,,1,"2024-03-24 09:54:17",7542274,,1,"2024-02-21 09:55:34","2024-03-25 13:32:06",0,,7542274,7
0,0,0,,4,"2024-02-21 09:48:34",0,449186,,1,517,,0,35,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,13276,0,0,,,,1,"2024-03-24 09:54:17",7542274,,1,"2024-02-21 09:55:34","2024-03-25 13:32:42",0,,7542274,7
0,0,0,,1,"2024-02-21 09:39:09",0,449129,,1,509,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13272,0,0,,,,1,"2024-03-24 09:53:58",7542278,,1,"2024-02-21 09:40:03","2024-04-17 10:27:19",0,,7542278,3
0,0,0,,2,"2024-02-21 09:39:10",0,449130,,1,509,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13275,0,0,,,,1,"2024-03-24 09:53:58",7542278,,1,"2024-02-21 09:40:03","2024-03-26 16:43:50",0,,7542278,3
0,0,0,,5,"2024-02-21 09:39:10",0,449131,,1,509,,0,36,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,0,,1,,0,,13281,0,0,,,,1,"2024-03-24 09:53:59",7542278,,1,"2024-02-21 09:40:03","2024-03-26 16:48:04",0,,7542278,3
0,0,0,,3,"2024-02-21 09:39:10",0,449132,,1,509,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13285,0,0,,,,1,"2024-03-24 09:53:59",7542278,,1,"2024-02-21 09:40:03","2024-09-03 14:50:03",0,,7542278,3
0,0,0,,4,"2024-02-21 09:39:10",0,449133,,1,509,,0,35,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,13290,0,0,,,,1,"2024-03-24 09:54:00",7542278,,1,"2024-02-21 09:40:03","2024-09-03 14:50:03",0,,7542278,3
0,0,0,,1,"2024-02-21 09:43:38",0,449162,,1,509,,0,4,1,0.00,,,0,,0,,1,,0,,0,1,,0,,0,,0,,0,,0,,13221,0,0,,,,1,"2024-03-24 09:54:09",7542282,,1,"2024-02-21 09:49:36","2024-03-25 13:21:40",0,,7542282,K
0,0,0,,4,"2024-02-21 09:43:38",0,449163,,1,517,,0,18,1,0.00,,,0,,1,,,,0,,0,0,,0,,0,,1,,0,,0,,13271,0,0,,,,1,"2024-03-24 09:54:10",7542282,,1,"2024-02-21 09:49:36","2024-03-25 13:29:09",0,,7542282,K
0,0,0,,2,"2024-02-21 09:43:38",0,449164,,1,509,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13275,0,0,,,,1,"2024-03-24 09:54:10",7542282,,1,"2024-02-21 09:49:36","2024-03-25 13:32:13",0,,7542282,K
0,0,0,,3,"2024-02-21 09:43:38",0,449165,,1,509,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13281,0,0,,,,1,"2024-03-24 09:54:11",7542282,,1,"2024-02-21 09:49:36","2024-03-25 13:32:06",0,,7542282,K
0,0,0,,5,"2024-02-21 09:43:38",0,449166,,1,517,,0,36,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,0,,1,,0,,13287,0,0,,,,1,"2024-03-24 09:54:11",7542282,,1,"2024-02-21 09:49:36","2024-03-25 13:29:01",0,,7542282,K
0,0,0,,6,"2024-02-21 09:43:38",0,449167,,1,509,,0,37,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,0,,0,,1,,13289,0,0,,,,1,"2024-03-24 09:54:11",7542282,,1,"2024-02-21 09:49:36","2024-03-25 13:34:15",0,,7542282,K
0,0,0,,1,"2024-02-21 09:43:20",0,449154,,1,509,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13272,0,0,,,,1,"2024-03-24 09:54:06",7542286,,1,"2024-02-21 09:44:08","2024-04-17 10:27:20",0,,7542286,4
0,0,0,,3,"2024-02-21 09:43:20",0,449155,,1,509,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13275,0,0,,,,1,"2024-03-24 09:54:07",7542286,,1,"2024-02-21 09:44:08","2024-03-26 16:43:50",0,,7542286,4
0,0,0,,5,"2024-02-21 09:43:21",0,449156,,1,509,,0,36,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,0,,1,,0,,13281,0,0,,,,1,"2024-03-24 09:54:08",7542286,,1,"2024-02-21 09:44:08","2024-03-26 16:48:04",0,,7542286,4
0,0,0,,2,"2024-02-21 09:43:21",0,449157,,1,509,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13285,0,0,,,,1,"2024-03-24 09:54:08",7542286,,1,"2024-02-21 09:44:08","2024-09-03 14:50:04",0,,7542286,4
0,0,0,,4,"2024-02-21 09:43:21",0,449158,,1,509,,0,35,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,13290,0,0,,,,1,"2024-03-24 09:54:09",7542286,,1,"2024-02-21 09:44:08","2024-09-03 14:50:04",0,,7542286,4
0,0,0,,1,"2024-02-21 09:45:57",0,449169,,1,517,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13239,0,0,,,,1,"2024-03-24 09:54:12",7542288,,1,"2024-02-21 09:46:26","2024-04-17 15:46:03",0,,7542288,PreK3
0,0,0,,2,"2024-02-21 09:45:57",0,449170,,1,517,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13267,0,0,,,,1,"2024-03-24 09:54:12",7542288,,1,"2024-02-21 09:46:26","2024-09-09 12:40:48",0,,7542288,PreK3
0,0,0,,3,"2024-02-21 09:45:57",0,449171,,1,517,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13275,0,0,,,,1,"2024-03-24 09:54:13",7542288,,1,"2024-02-21 09:46:26","2024-09-09 12:40:49",0,,7542288,PreK3
0,0,0,,1,"2024-02-21 09:47:50",0,449177,,1,509,,0,4,1,0.00,,,0,,0,,1,,0,,0,1,,0,,0,,0,,0,,0,,13275,0,0,,,,1,"2024-03-24 09:54:14",7542289,,1,"2024-02-21 09:50:12","2024-03-25 13:32:13",0,,7542289,PreK3
0,0,0,,1,"2024-02-21 09:47:55",0,449179,,1,509,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13275,0,0,,,,1,"2024-03-24 09:54:14",7542291,,1,"2024-02-21 09:48:32","2024-03-26 16:43:50",0,,7542291,PreK4
0,0,0,,2,"2024-02-21 09:47:55",0,449180,,1,509,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13285,0,0,,,,1,"2024-03-24 09:54:15",7542291,,1,"2024-02-21 09:48:32","2024-09-03 14:50:04",0,,7542291,PreK4
0,0,0,,3,"2024-02-21 09:47:55",0,449181,,1,509,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13290,0,0,,,,1,"2024-03-24 09:54:16",7542291,,1,"2024-02-21 09:48:32","2024-09-03 14:50:04",0,,7542291,PreK4
0,0,0,,3,"2024-02-21 09:56:58",0,449229,,1,517,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13201,0,0,,,,1,"2024-03-24 09:54:25",7542299,,1,"2024-02-21 09:58:29","2024-03-25 11:55:32",0,,7542299,9
0,0,0,,2,"2024-02-21 09:56:59",0,449230,,1,0,,0,7,1,0.00,,,0,,1,,,,0,,,0,,1,,0,,0,,0,,0,,13217,0,0,,,,-1,,7542299,,1,"2024-02-21 09:58:29","2024-03-04 14:12:57",1,"Updated application choices [13201, 13276, 13281, 13291, 13298] missing 13217",7542299,9
0,0,0,,1,"2024-02-21 09:56:59",0,449231,,1,517,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13276,0,0,,,,1,"2024-03-24 09:54:26",7542299,,1,"2024-02-21 09:58:29","2024-03-25 13:32:42",0,,7542299,9
0,0,0,,4,"2024-02-21 09:56:59",0,449232,,1,509,,0,35,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,13281,0,0,,,,1,"2024-03-24 09:54:27",7542299,,1,"2024-02-21 09:58:29","2024-03-26 16:48:05",0,,7542299,9
0,0,0,,5,"2024-02-21 09:56:59",0,449233,,1,517,,0,36,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,0,,1,,0,,13291,0,0,,,,1,"2024-03-24 09:54:27",7542299,,1,"2024-02-21 09:58:29","2024-03-25 13:29:12",0,,7542299,9
0,0,0,,2,"2024-03-04 14:12:57",0,476836,,1,514,,0,8,1,0.00,,,0,,1,,,,0,,0,0,,1,,0,,0,,0,,0,,13298,0,0,,,,1,"2024-03-24 10:16:56",7542299,,1,"2024-03-04 14:12:56","2024-03-26 10:31:42",0,,7542299,9
0,0,0,,1,"2024-02-21 10:02:11",0,449247,,1,517,,0,2,1,0.00,,,1,,1,,1,,1,,0,1,,0,,0,,0,,0,,0,,13271,0,0,,,,1,"2024-03-24 09:54:30",7542302,,1,"2024-02-21 10:05:16","2024-03-25 13:29:09",0,,7542302,3
0,0,0,,1,"2024-02-21 10:02:16",0,449248,,1,509,,0,4,1,0.00,,,0,,0,,1,,0,,0,1,,0,,0,,0,,0,,0,,13221,0,0,,,,1,"2024-03-24 09:54:31",7542303,,1,"2024-02-21 10:03:32","2024-03-25 13:21:40",0,,7542303,K
0,0,0,,3,"2024-02-21 10:02:16",0,449249,,1,509,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13237,0,0,,,,1,"2024-03-24 09:54:31",7542303,,1,"2024-02-21 10:03:32","2024-03-25 13:22:22",0,,7542303,K
0,0,0,,2,"2024-02-21 10:02:17",0,449250,,1,509,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13275,0,0,,,,1,"2024-03-24 09:54:32",7542303,,1,"2024-02-21 10:03:32","2024-03-25 13:32:13",0,,7542303,K
0,0,0,,4,"2024-02-21 10:02:17",0,449251,,1,509,,0,35,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,13281,0,0,,,,1,"2024-03-24 09:54:32",7542303,,1,"2024-02-21 10:03:32","2024-03-25 13:32:06",0,,7542303,K
0,0,0,,1,"2024-02-21 10:02:58",0,449256,,1,509,,0,5,1,0.00,,,0,,0,,,,1,,0,1,,0,,0,,0,,0,,0,,13221,0,0,,,,1,"2024-03-24 09:54:32",7542307,,1,"2024-02-21 10:03:46","2024-03-25 13:21:41",0,,7542307,4
0,0,0,,2,"2024-02-21 10:20:03",0,449325,,1,509,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13275,0,0,,,,1,"2024-03-24 09:54:40",7542307,,1,"2024-02-21 10:20:03","2024-06-07 04:24:03",0,,7542307,4
0,0,0,,1,"2024-02-21 10:09:52",0,449297,,1,509,,0,5,1,0.00,,,0,,0,,,,1,,0,1,,0,,0,,0,,0,,0,,13221,0,0,,,,1,"2024-03-24 09:54:37",7542318,,1,"2024-02-21 10:10:56","2024-03-25 13:21:41",0,,7542318,2
0,0,0,,2,"2024-02-21 10:09:52",0,449298,,1,509,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13275,0,0,,,,1,"2024-03-24 09:54:37",7542318,,1,"2024-02-21 10:10:56","2024-06-07 04:24:04",0,,7542318,2
0,0,0,,1,"2024-02-21 10:14:26",0,449307,,1,517,,0,4,1,0.00,,,0,,0,,1,,0,,0,1,,0,,0,,0,,0,,0,,13295,0,0,,,,1,"2024-03-24 09:54:38",7542322,,1,"2024-02-21 10:18:00","2024-09-30 08:52:14",1,"I will re-enroll him for kindergarten",7542322,PreK4
0,0,0,,4,"2024-02-21 10:31:27",0,449383,,1,517,,0,35,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,13205,0,0,,,,1,"2024-03-24 09:54:48",7542346,,1,"2024-02-21 10:36:33","2024-03-25 11:55:54",0,,7542346,11
0,0,0,,2,"2024-02-21 10:31:27",0,449384,,1,509,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13269,0,0,,,,1,"2024-03-24 09:54:49",7542346,,1,"2024-02-21 10:36:33","2024-03-25 13:32:05",0,,7542346,11
0,0,0,,3,"2024-02-21 10:31:27",0,449385,,1,517,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13280,0,0,,,,1,"2024-03-24 09:54:49",7542346,,1,"2024-02-21 10:36:33","2024-03-25 13:29:02",0,,7542346,11
0,0,0,,1,"2024-02-21 10:31:27",0,449386,,1,509,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13281,0,0,,,,1,"2024-03-24 09:54:50",7542346,,1,"2024-02-21 10:36:33","2024-03-25 13:32:06",0,,7542346,11
0,0,0,,1,"2024-02-21 10:43:03",0,449466,,1,516,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13276,0,0,,,,1,"2024-03-24 09:55:03",7542372,,1,"2024-02-21 10:44:12","2024-03-25 13:32:42",0,,7542372,7
0,0,0,,2,"2024-02-21 10:43:26",0,449467,,1,509,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13275,0,0,,,,1,"2024-03-24 09:55:03",7542375,,1,"2024-02-21 10:44:30","2024-05-05 07:22:56",1,"only interested in #1 choice moving forward",7542375,6
0,0,0,,1,"2024-02-21 10:43:26",0,449468,,1,517,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13276,0,0,,,,1,"2024-03-24 09:55:03",7542375,,1,"2024-02-21 10:44:30","2024-03-25 13:32:42",0,,7542375,6
0,0,0,,1,"2024-02-21 10:42:51",0,449464,,1,518,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13283,0,0,,,,1,"2024-03-24 09:55:02",7542377,,1,"2024-02-21 10:44:22","2024-03-25 13:29:03",0,,7542377,9
0,0,0,,2,"2024-02-21 10:42:51",0,449465,,1,518,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13291,0,0,,,,1,"2024-03-24 09:55:02",7542377,,1,"2024-02-21 10:44:22","2024-03-25 13:29:12",0,,7542377,9
0,0,0,,2,"2024-02-21 20:30:10",0,451633,,1,0,,0,28,1,0.00,,,0,,0,,,,0,,,0,,0,,1,,0,,0,,0,,13237,0,0,,,,-1,,7542379,,0,,"2024-02-28 20:44:02",1,"Updated application choices [13275, 13288] missing 13237",7542379,PreK3
0,0,0,,4,"2024-02-21 20:30:10",0,451634,,1,0,,0,30,1,0.00,,,0,,0,,,,0,,,0,,0,,0,,0,,1,,0,,13238,0,0,,,,-1,,7542379,,0,,"2024-02-28 20:44:03",1,"Updated application choices [13275, 13288] missing 13238",7542379,PreK3
0,0,0,,2,"2024-02-21 20:30:10",0,451635,,1,0,,0,27,1,0.00,,,0,,0,,,,0,,,0,,1,,0,,0,,0,,0,,13271,0,0,,,,-1,,7542379,,0,,"2024-02-28 20:44:02",1,"Updated application choices [13275, 13288] missing 13271",7542379,PreK3
0,0,0,,1,"2024-02-21 20:30:11",0,451636,,1,509,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13275,0,0,,,,1,"2024-03-24 09:57:43",7542379,,1,"2024-02-28 20:48:27","2024-03-26 16:43:52",0,,7542379,PreK3
0,0,0,,2,"2024-02-21 20:30:11",0,451637,,1,517,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13288,0,0,,,,1,"2024-03-24 09:57:44",7542379,,1,"2024-02-28 20:48:27","2024-03-26 16:53:54",0,,7542379,PreK3
0,0,0,,5,"2024-02-21 20:30:11",0,451638,,1,0,,0,31,1,0.00,,,0,,0,,,,0,,,0,,0,,0,,0,,0,,1,,13290,0,0,,,,-1,,7542379,,0,,"2024-02-28 20:44:03",1,"Updated application choices [13275, 13288] missing 13290",7542379,PreK3
0,0,0,,1,"2024-02-21 11:01:19",0,449544,,1,518,,0,5,1,0.00,,,0,,0,,,,1,,1,1,,0,,0,,0,,0,,0,,13238,0,0,,,,1,"2024-03-24 09:55:18",7542384,,1,"2024-02-21 11:02:39","2024-04-17 10:45:41",0,,7542384,K
0,0,0,,4,"2024-02-21 11:01:20",0,449545,,1,518,,0,21,1,0.00,,,0,,0,,,,0,,1,0,,0,,0,,1,,0,,0,,13239,0,0,,,,1,"2024-03-24 09:55:18",7542384,,1,"2024-02-21 11:02:39","2024-09-09 12:43:47",0,,7542384,K
0,0,0,,3,"2024-02-21 11:01:20",0,449546,,1,518,,0,15,1,0.00,,,0,,0,,,,1,,1,0,,0,,1,,0,,0,,0,,13271,0,0,,,,1,"2024-03-24 09:55:19",7542384,,1,"2024-02-21 11:02:39","2024-09-09 12:41:26",0,,7542384,K
0,0,0,,6,"2024-02-21 11:01:20",0,449547,,1,518,,0,30,1,0.00,,,0,,0,,,,1,,1,0,,0,,0,,0,,0,,1,,13287,0,0,,,,1,"2024-03-24 09:55:19",7542384,,1,"2024-02-21 11:02:39","2024-09-09 12:41:26",0,,7542384,K
0,0,0,,2,"2024-02-21 11:01:20",0,449548,,1,518,,0,10,1,0.00,,,0,,0,,,,1,,1,0,,1,,0,,0,,0,,0,,13288,0,0,,,,1,"2024-03-24 09:55:20",7542384,,1,"2024-02-21 11:02:39","2024-09-09 12:41:26",0,,7542384,K
0,0,0,,5,"2024-02-21 11:01:20",0,449549,,1,518,,0,25,1,0.00,,,0,,0,,,,1,,1,0,,0,,0,,0,,1,,0,,13290,0,0,,,,1,"2024-03-24 09:55:20",7542384,,1,"2024-02-21 11:02:39","2024-09-09 12:41:26",0,,7542384,K
0,0,0,,1,"2024-02-21 11:17:40",0,449621,,1,519,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13276,0,0,,,,1,"2024-03-24 09:55:27",7542385,,1,"2024-02-21 11:20:21","2024-03-25 13:32:42",0,,7542385,10
0,0,0,,3,"2024-02-21 11:17:40",0,449622,,1,518,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13283,0,0,,,,1,"2024-03-24 09:55:28",7542385,,1,"2024-02-21 11:20:21","2024-03-25 13:29:04",0,,7542385,10
0,0,0,,2,"2024-02-21 11:17:40",0,449623,,1,518,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13291,0,0,,,,1,"2024-03-24 09:55:28",7542385,,1,"2024-02-21 11:20:21","2024-03-25 13:29:12",0,,7542385,10
0,0,0,,1,"2024-02-21 10:54:33",0,449520,,1,518,,0,5,1,0.00,,,0,,0,,,,1,,1,1,,0,,0,,0,,0,,0,,13238,0,0,,,,1,"2024-03-24 09:55:12",7542388,,1,"2024-02-21 10:56:39","2024-03-25 13:24:17",0,,7542388,PreK4
0,0,0,,4,"2024-02-21 10:54:33",0,449521,,1,518,,0,21,1,0.00,,,0,,0,,,,0,,1,0,,0,,0,,1,,0,,0,,13239,0,0,,,,1,"2024-03-24 09:55:12",7542388,,1,"2024-02-21 10:56:39","2024-09-09 12:43:47",0,,7542388,PreK4
0,0,0,,2,"2024-02-21 10:54:33",0,449522,,1,518,,0,10,1,0.00,,,0,,0,,,,1,,1,0,,1,,0,,0,,0,,0,,13271,0,0,,,,1,"2024-03-24 09:55:13",7542388,,1,"2024-02-21 10:56:39","2024-09-09 12:41:45",0,,7542388,PreK4
0,0,0,,5,"2024-02-21 10:54:33",0,449523,,1,518,,0,25,1,0.00,,,0,,0,,,,1,,1,0,,0,,0,,0,,1,,0,,13287,0,0,,,,1,"2024-03-24 09:55:13",7542388,,1,"2024-02-21 10:56:39","2024-09-09 12:41:45",0,,7542388,PreK4
0,0,0,,3,"2024-02-21 10:54:33",0,449524,,1,518,,0,15,1,0.00,,,0,,0,,,,1,,1,0,,0,,1,,0,,0,,0,,13288,0,0,,,,1,"2024-03-24 09:55:14",7542388,,1,"2024-02-21 10:56:39","2024-09-09 12:41:45",0,,7542388,PreK4
0,0,0,,6,"2024-02-21 10:54:34",0,449525,,1,518,,0,30,1,0.00,,,0,,0,,,,1,,1,0,,0,,0,,0,,0,,1,,13290,0,0,,,,1,"2024-03-24 09:55:14",7542388,,1,"2024-02-21 10:56:39","2024-09-09 12:41:45",0,,7542388,PreK4
0,0,0,,1,"2024-02-21 14:07:29",0,450339,,1,518,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13271,0,0,,,,1,"2024-03-24 09:56:36",7542389,,1,"2024-02-21 14:08:32","2024-05-17 10:06:42",0,,7542389,1
