applicant_id,grade_id,program_id,ranking,quota_id,priority_profile_ori,priority_profile_edi
7518977,10,227,4,1,3,1
7518994,8,193,1,11,33,3
7518994,8,222,2,11,5,1
7518994,8,129,3,11,4,1
7519059,3,82,1,11,6,1
7519059,3,69,2,11,5,1
7519059,3,197,3,11,4,1
7519063,2,154,1,11,6,1
7519063,2,216,2,11,5,1
7519063,2,99,3,3,4,1
7519078,2,99,1,2,34,4
7519078,2,178,2,2,5,1
7519078,2,347,3,2,4,1
7519086,2,178,1,2,34,4
7519087,9,226,1,4,34,4
7519088,9,354,1,2,6,1
7519088,9,226,2,1,5,1
7519088,9,325,3,2,4,1
7519113,3,69,1,11,34,4
7519113,3,299,2,10,5,1
7519113,3,133,3,11,4,1
7519126,2,298,1,9,6,1
7519126,2,384,2,3,5,1
7519126,2,318,3,3,4,1
7519126,2,347,4,3,3,1
7519126,2,143,5,11,2,1
7519126,2,252,6,11,1,1
7519136,8,421,1,11,35,5
7519179,12,370,1,2,6,1
7519179,12,229,2,1,5,1
7519179,12,357,3,2,4,1
7519202,1,98,1,3,35,5
7519202,1,346,2,3,5,1
7519202,1,297,3,10,4,1
7519203,2,99,1,3,35,5
7519203,2,347,2,3,5,1
7519203,2,298,3,10,4,1
7519241,10,227,1,4,6,1
7519243,2,216,1,11,6,1
7519267,6,114,1,2,6,1
7519267,6,388,2,2,5,1
7519267,6,103,3,2,4,1
7519267,6,333,4,2,3,1
7519291,3,330,1,2,34,4
7519291,3,179,2,2,5,1
7519305,2,347,1,2,6,1
7519305,2,329,2,2,5,1
7519305,2,99,3,2,4,1
7519305,2,298,4,7,3,1
7519322,3,416,1,11,36,6
7519322,3,188,2,11,5,1
7519322,3,155,3,11,4,1
7519328,6,342,1,11,36,6
7519356,6,220,1,11,6,1
7519356,6,333,2,11,5,1
7519356,6,72,3,11,4,1
7519356,6,209,4,11,3,1
7519356,6,256,5,11,2,1
7519356,6,302,6,11,1,1
7519419,13,230,1,1,33,3
7519421,13,263,1,3,6,1
7519421,13,230,2,3,5,1
7519421,13,79,3,11,4,1
7519421,13,371,4,3,3,1
7519421,13,413,5,6,15,5
7519421,13,294,6,5,1,1
7519449,2,216,1,11,6,1
7519449,2,178,2,3,5,1
7519455,4,165,1,11,6,1
7519455,4,386,2,3,30,5
7519455,4,189,3,11,4,1
7519455,4,134,4,11,3,1
7519527,13,18,1,3,6,1
7519527,13,263,2,3,5,1
7519527,13,427,3,3,4,1
7519527,13,174,4,11,3,1
7519527,13,371,5,3,2,1
7519527,13,413,6,5,1,1
7519618,3,348,1,2,6,1
7519618,3,179,2,2,5,1
7519618,3,100,3,2,4,1
7519624,12,21,1,2,6,1
7519624,12,229,2,1,5,1
7519646,9,226,1,4,34,4
7519668,11,228,1,4,33,3
7519676,13,230,1,4,33,3
7519691,3,416,1,11,36,6
7519717,3,206,1,11,6,1
7519724,4,189,1,11,34,4
7519728,12,370,1,3,34,4
7519728,12,357,2,3,5,1
7519728,12,426,3,3,4,1
7519750,12,426,1,2,6,1
7519766,11,77,1,11,6,1
7519780,12,370,1,3,6,1
7519780,12,357,2,3,5,1
7519838,13,427,1,2,6,1
7519845,12,17,1,2,6,1
7519856,3,348,1,3,33,3
7519882,9,203,1,11,6,1
7519882,9,226,2,3,5,1
7519882,9,130,3,11,4,1
7519882,9,121,4,3,3,1
7519882,9,336,5,3,2,1
7519882,9,325,6,3,1,1
7519885,8,120,1,2,6,1
7519927,8,421,1,11,6,1
7519927,8,202,2,11,5,1
7519927,8,366,3,11,4,1
7519927,8,160,4,11,3,1
7519936,7,420,1,11,6,1
7519936,7,201,2,11,5,1
7519936,7,365,3,11,4,1
7519936,7,159,4,11,3,1
7519964,3,416,1,11,35,5
7520059,3,164,1,11,35,5
7520059,3,124,2,11,5,1
7520059,3,206,3,11,4,1
7520059,3,188,4,11,3,1
7520059,3,361,5,11,2,1
7520059,3,253,6,11,1,1
7520095,2,347,1,2,6,1
7520095,2,329,2,2,5,1
7520104,3,299,1,7,6,1
7520149,3,299,1,8,6,1
7520149,3,319,2,2,5,1
7520149,3,179,3,2,4,1
7520149,3,100,4,2,3,1
7520149,3,330,5,2,2,1
7520149,3,348,6,2,1,1
7520176,7,312,1,11,6,1
7520176,7,237,2,11,5,1
7520176,7,257,3,11,4,1
7520187,2,216,1,11,34,4
7520219,3,100,1,3,36,6
7520298,3,385,1,3,6,1
7520298,3,267,2,11,5,1
7520298,3,69,3,11,4,1
7520344,2,99,1,3,6,1
7520344,2,110,2,3,5,1
7520344,2,154,3,11,4,1
7520507,2,178,1,2,32,2
7520507,2,298,2,8,27,2
7520507,2,384,3,2,22,2
7520572,3,164,1,11,6,1
7520578,3,361,1,11,36,6
7520578,3,111,2,3,5,1
7520705,12,229,1,4,6,1
7520705,12,426,2,2,5,1
7520756,4,349,1,2,6,1
7520756,4,180,2,2,5,1
7520766,2,329,1,2,34,4
7520766,2,178,2,2,5,1
7520766,2,347,3,2,4,1
7520792,14,231,1,2,6,1
7520792,14,359,2,2,5,1
7520792,14,372,3,2,4,1
7520828,12,370,1,2,6,1
7520828,12,289,2,2,5,1
7520968,10,227,1,1,6,1
7520996,12,276,1,11,6,1
7520996,12,229,2,3,5,1
7520996,12,262,3,3,4,1
7520996,12,370,4,3,3,1
7521007,13,18,1,2,6,1
7521043,2,99,1,2,34,4
7521078,1,91,1,11,6,1
7521078,1,98,2,3,5,1
7521078,1,109,3,3,4,1
7521078,1,177,4,3,3,1
7521078,1,215,5,11,2,1
7521078,1,328,6,3,10,5
7521097,8,421,1,11,6,1
7521116,1,91,1,11,6,1
7521116,1,215,2,11,5,1
7521116,1,177,3,3,4,1
7521116,1,346,4,3,3,1
7521116,1,328,5,3,2,1
7521145,3,361,1,11,34,4
7521198,3,242,1,11,34,4
7521198,3,206,2,11,5,1
7521198,3,69,3,11,4,1
7521198,3,308,4,11,3,1
7521198,3,133,5,11,2,1
7521233,3,69,1,11,6,1
7521233,3,188,2,11,5,1
7521233,3,206,3,11,4,1
7521233,3,217,4,11,3,1
7521235,2,252,1,11,6,1
7521235,2,298,2,9,5,1
7521330,12,78,1,11,6,1
7521330,12,229,2,3,5,1
7521330,12,173,3,11,4,1
7521331,2,347,1,3,6,1
7521331,2,92,2,11,5,1
7521331,2,178,3,3,4,1
7521331,2,329,4,3,20,5
7521331,2,216,5,11,2,1
7521331,2,318,6,3,1,1
7521403,2,384,1,11,6,1
7521403,2,110,2,11,5,1
7521403,2,329,3,11,4,1
7521403,2,298,4,11,3,1
7521403,2,318,5,11,2,1
7521431,2,99,1,2,6,1
7521431,2,347,2,2,5,1
7521431,2,178,3,2,4,1
7521441,4,386,1,2,33,3
7521441,4,101,2,2,5,1
7521444,10,227,1,3,6,1
7521448,2,384,1,2,6,1
7521448,2,99,2,2,5,1
7521449,12,357,1,3,6,1
7521449,12,289,2,3,5,1
7521449,12,412,3,6,25,5
7521467,2,110,1,3,6,1
7521467,2,298,2,9,5,1
7521467,2,329,3,3,4,1
7521493,11,108,1,3,6,1
7521493,11,123,2,3,5,1
7521493,11,356,3,3,4,1
7521493,11,187,4,3,3,1
7521516,3,308,1,11,35,5
7521516,3,188,2,11,5,1
7521516,3,242,3,11,4,1
7521565,14,27,1,3,6,1
7521565,14,264,2,3,5,1
7521565,14,291,3,3,4,1
7521565,14,372,4,3,3,1
7521570,12,229,1,4,6,1
7521572,2,110,1,2,6,1
7521572,2,384,2,2,5,1
7521572,2,99,3,2,4,1
7521572,2,318,4,2,3,1
7521629,10,227,1,4,6,1
7521629,10,122,2,2,5,1
7521646,3,299,1,7,6,1
7521646,3,179,2,2,5,1
7521646,3,385,3,2,4,1
7521692,1,383,1,2,33,3
7521697,4,309,1,11,36,6
7521697,4,243,2,11,31,6
7521697,4,61,3,11,26,6
7521705,2,384,1,2,33,3
7521827,2,178,1,2,6,1
7521827,2,318,2,2,5,1
7521827,2,99,3,2,4,1
7521827,2,329,4,2,3,1
7521827,2,347,5,2,2,1
7521832,4,349,1,2,6,1
7521832,4,180,2,2,5,1
7521832,4,112,3,2,4,1
7521834,12,370,1,2,6,1
7521860,9,354,1,3,36,6
7521860,9,273,2,11,5,1
7521860,9,75,3,11,4,1
7521860,9,226,4,3,3,1
7521860,9,286,5,11,2,1
7521860,9,305,6,10,1,1
7521887,12,370,1,3,6,1
7521892,4,331,1,2,6,1
7521892,4,349,2,2,5,1
7521895,12,229,1,4,6,1
7521913,3,416,1,11,35,5
7521913,3,217,2,11,5,1
7521913,3,188,3,11,4,1
7521954,7,334,1,2,6,1
7521990,3,416,1,11,6,1
7521990,3,217,2,11,5,1
7522007,2,99,1,3,36,6
7522007,2,329,2,3,5,1
7522013,15,20,1,2,33,3
7522022,15,24,1,2,33,3
7522029,2,178,1,3,6,1
7522029,2,347,2,3,5,1
7522076,5,350,1,3,33,3
7522076,5,102,2,3,5,1
7522082,5,181,1,2,6,1
7522082,5,387,2,2,5,1
7522082,5,102,3,2,4,1
7522082,5,301,4,8,3,1
7522082,5,332,5,2,2,1
7522082,5,113,6,2,1,1
7522106,2,347,1,2,6,1
7522106,2,298,2,8,5,1
7522106,2,329,3,2,4,1
7522106,2,178,4,2,3,1
7522106,2,110,5,2,2,1
7522106,2,384,6,2,1,1
7522189,2,92,1,11,34,4
7522189,2,318,2,3,30,5
7522189,2,154,3,11,4,1
7522202,2,92,1,11,34,4
7522202,2,318,2,3,30,5
7522202,2,154,3,11,4,1
7522330,11,228,1,1,6,1
7522404,2,99,1,3,34,4
7522839,1,317,1,2,6,1
7522839,1,328,2,2,5,1
7522839,1,346,3,2,4,1
7522850,2,110,1,3,34,4
7522870,11,77,1,11,33,3
7522870,11,119,2,11,5,1
7522870,11,382,3,11,23,3
7522925,7,73,1,11,33,3
7522925,7,115,2,11,5,1
7522925,7,378,3,11,23,3
7522944,12,78,1,11,6,1
7522944,12,412,2,6,30,5
7523043,3,206,1,11,6,1
7523075,12,370,1,3,6,1
7523137,3,217,1,11,6,1
7523137,3,416,2,11,5,1
7523137,3,155,3,11,4,1
7523156,12,370,1,3,6,1
7523156,12,262,2,3,5,1
7523156,12,173,3,11,4,1
7523156,12,357,4,3,3,1
7523209,2,329,1,3,34,4
7523210,12,412,1,6,35,5
7523245,12,5,1,3,6,1
7523245,12,412,2,6,30,5
7523245,12,370,3,3,4,1
7523293,12,289,1,3,6,1
7523293,12,5,2,3,5,1
7523293,12,78,3,11,4,1
7523293,12,370,4,3,3,1
7523318,3,69,2,11,5,1
7523318,3,308,3,11,4,1
7523318,3,242,4,11,3,1
7523318,3,164,5,11,15,5
7523344,3,416,1,11,6,1
7523365,3,206,1,11,34,4
7523365,3,69,2,11,5,1
7523365,3,133,3,11,4,1
7523365,3,308,4,11,3,1
7523400,9,203,1,11,6,1
7523426,3,164,1,11,36,6
7523426,3,308,2,11,31,6
7523437,12,229,1,1,6,1
7523437,12,289,2,2,5,1
7523499,15,429,1,2,6,1
7523499,15,373,2,2,5,1
7523499,15,265,3,2,4,1
7523532,1,109,1,3,6,1
7523553,6,322,1,2,6,1
7523553,6,351,2,2,5,1
7523553,6,114,3,2,4,1
7523557,3,299,1,9,6,1
7523557,3,394,2,11,5,1
7523607,12,412,1,11,6,1
7523607,12,173,2,11,5,1
7523706,3,394,1,11,33,3
7523715,9,226,1,1,6,1
7523827,8,353,1,3,37,7
7523827,8,184,2,3,5,1
7523827,8,160,3,11,4,1
7523827,8,335,4,3,3,1
7523827,8,313,5,11,2,1
7523827,8,202,6,11,1,1
7523988,9,325,1,2,6,1
7523988,9,121,2,2,5,1
7523988,9,106,3,2,4,1
7523988,9,226,4,1,3,1
7523988,9,336,5,2,2,1
7523988,9,354,6,2,1,1
7524129,12,229,1,1,6,1
7524129,12,357,2,2,5,1
7524129,12,29,3,2,4,1
7524215,2,329,1,3,33,3
7524221,3,197,1,11,35,5
7524221,3,242,2,11,5,1
7524221,3,188,3,11,4,1
7524221,3,100,4,3,3,1
7524221,3,348,5,3,2,1
7524221,3,82,6,11,1,1
7524230,10,227,1,1,34,4
7524242,2,329,1,2,34,4
7524292,3,188,1,11,34,4
7524294,6,114,1,2,6,1
7524294,6,103,2,2,5,1
7524294,6,351,3,2,4,1
7524294,6,182,4,2,3,1
7524294,6,302,5,7,2,1
7524294,6,333,6,2,1,1
7524303,3,242,1,11,6,1
7524303,3,188,2,11,5,1
7524303,3,233,3,11,4,1
7524454,12,412,1,6,35,5
7524454,12,17,2,3,5,1
7524638,3,164,1,11,34,4
7524638,3,188,2,11,30,5
7524638,3,233,3,11,4,1
7524638,3,206,4,11,3,1
7524638,3,155,5,11,2,1
7524897,9,226,1,3,6,1
7524901,2,92,1,11,6,1
7524901,2,216,2,11,5,1
7524930,11,228,1,1,6,1
7524955,10,423,1,11,35,5
7524955,10,260,2,11,5,1
7524955,10,337,3,3,4,1
7524966,3,197,1,11,34,4
7524974,8,129,1,11,6,1
7524974,8,304,2,10,5,1
7524974,8,366,3,11,4,1
7524974,8,120,4,3,3,1
7524974,8,421,5,11,2,1
7525052,3,164,1,11,34,4
7525125,12,229,1,4,6,1
7525125,12,426,2,2,5,1
7525132,12,370,1,2,6,1
7525132,12,262,2,2,5,1
7525220,3,385,1,2,34,4
7525220,3,100,2,2,5,1
7525220,3,179,3,2,4,1
7525220,3,111,4,2,3,1
7525220,3,299,5,8,2,1
7525220,3,330,6,2,1,1
7525240,15,24,1,3,6,1
7525255,1,328,1,2,6,1
7525255,1,317,2,2,5,1
7525255,1,177,3,2,4,1
7525255,1,98,4,2,3,1
7525255,1,383,5,2,2,1
7525255,1,346,6,2,1,1
7525293,3,319,1,2,6,1
7525318,12,370,1,3,6,1
7525321,2,216,1,11,6,1
7525321,2,347,2,3,5,1
7525321,2,178,3,3,4,1
7525321,2,329,4,3,3,1
7525397,1,109,1,3,6,1
7525397,1,383,2,3,5,1
7525405,5,71,1,11,6,1
7525405,5,208,2,11,5,1
7525405,5,135,3,11,4,1
7525405,5,95,4,11,3,1
7525405,5,102,5,3,2,1
7525408,3,217,1,11,6,1
7525534,3,206,1,11,6,1
7525534,3,69,2,11,5,1
7525534,3,308,3,11,4,1
7525534,3,188,4,11,3,1
7525534,3,124,5,11,2,1
7525534,3,374,6,11,1,1
7525590,9,121,1,2,6,1
7525598,3,206,1,11,6,1
7525598,3,69,2,11,5,1
7525598,3,319,3,3,4,1
7525598,3,100,4,3,3,1
7525598,3,197,5,11,15,5
7525598,3,348,6,3,1,1
7525726,9,226,1,1,6,1
7525726,9,121,2,2,5,1
7525726,9,305,3,8,4,1
7525726,9,185,4,2,3,1
7525726,9,336,5,2,2,1
7525726,9,117,6,2,1,1
7525735,3,361,1,11,36,6
7525735,3,416,2,11,5,1
7525735,3,217,3,11,4,1
7525743,12,426,1,2,6,1
7525787,12,426,1,2,6,1
7525787,12,357,2,2,5,1
7525787,12,370,3,2,4,1
7525787,12,262,4,2,3,1
7525792,13,230,1,4,6,1
7525792,13,427,2,4,5,1
7525792,13,371,3,4,4,1
7525792,13,263,4,4,3,1
7525795,3,111,1,3,33,3
7525795,3,308,2,3,28,3
7525795,3,233,3,3,23,3
7525795,3,164,4,3,18,3
7525813,10,227,1,4,6,1
7525813,10,107,2,4,5,1
7525813,10,306,3,4,4,1
7525813,10,355,4,4,3,1
7525813,10,118,5,4,13,3
7525817,3,385,1,2,34,4
7525817,3,348,2,2,5,1
7525817,3,179,3,2,4,1
7525824,5,102,1,4,6,1
7525824,5,321,2,4,5,1
7525824,5,301,3,4,4,1
7525824,5,113,4,4,3,1
7525824,5,350,5,4,2,1
7525828,12,5,1,3,6,1
7525828,12,412,2,5,5,1
7525828,12,78,3,11,4,1
7525829,2,92,1,11,6,1
7525829,2,110,2,3,5,1
7525829,2,384,3,3,4,1
7525836,2,298,1,10,6,1
7525836,2,252,2,11,5,1
7525841,1,109,1,2,6,1
7525841,1,383,2,2,5,1
7525841,1,297,3,8,4,1
7525861,3,206,1,11,34,4
7525879,12,370,1,2,6,1
7525879,12,17,2,2,5,1
7525879,12,262,3,2,4,1
7525886,13,371,1,3,34,4
7525909,2,318,1,3,34,4
7525909,2,178,2,3,5,1
7525909,2,329,3,3,25,5
7525910,12,357,1,3,6,1
7525910,12,370,2,3,5,1
7525921,10,122,1,2,6,1
7525927,2,329,1,3,6,1
7525927,2,92,2,11,5,1
7525927,2,154,3,11,4,1
7525927,2,178,4,3,3,1
7525927,2,216,5,11,2,1
7525927,2,110,6,3,1,1
7525938,14,372,1,2,6,1
7526184,2,216,1,11,6,1
7526248,2,347,1,2,6,1
7526248,2,178,2,2,5,1
7526248,2,99,3,2,4,1
7526248,2,329,4,2,3,1
7526253,8,353,1,2,6,1
7526272,2,216,1,11,6,1
7526325,4,243,1,11,6,1
7526342,10,227,1,1,6,1
7526342,10,107,2,2,5,1
7526342,10,326,3,2,4,1
7526370,8,421,1,11,6,1
7526370,8,184,2,3,30,5
7526370,8,202,3,11,4,1
7526402,2,216,1,11,6,1
7526568,12,229,1,1,6,1
7526598,2,347,1,3,6,1
7526598,2,178,2,3,5,1
7526598,2,216,3,11,4,1
7526598,2,92,4,11,3,1
7526598,2,99,5,3,2,1
7526774,12,229,1,1,6,1
7526774,12,289,2,2,5,1
7526774,12,357,3,2,4,1
7526774,12,370,4,2,3,1
7526774,12,262,5,2,2,1
7526781,3,233,1,11,35,5
7526781,3,164,2,11,5,1
7526791,12,229,1,4,6,1
7526831,3,111,1,3,34,4
7526831,3,385,2,3,5,1
7526831,3,299,3,3,4,1
7526831,3,319,4,3,3,1
7526831,3,100,5,3,2,1
7526831,3,330,6,3,1,1
7526834,3,403,1,11,35,5
7526883,12,412,1,6,35,5
7526894,12,21,1,2,6,1
7526894,12,229,2,1,5,1
7526915,3,416,1,11,6,1
7526915,3,217,2,11,5,1
7526915,3,188,3,11,4,1
7526915,3,253,4,11,3,1
7526915,3,233,5,11,15,5
7526931,2,99,1,2,32,2
7526931,2,178,2,2,27,2
7526931,2,347,3,2,22,2
7526931,2,329,4,2,17,2
7526994,10,227,1,1,6,1
7526994,10,355,2,2,5,1
7526994,10,107,3,2,4,1
7526994,10,306,4,8,3,1
7526994,10,186,5,2,2,1
7526994,10,122,6,2,1,1
7527072,2,178,1,2,33,3
7527087,8,120,1,2,6,1
7527161,9,226,1,3,6,1
7527161,9,203,2,11,30,5
7527234,3,299,1,8,6,1
7527301,3,111,1,3,33,3
7527414,2,99,1,2,6,1
7527414,2,110,2,2,5,1
7527414,2,347,3,2,4,1
7527414,2,178,4,2,3,1
7527414,2,329,5,2,2,1
7527421,3,179,1,2,6,1
7527421,3,100,2,2,5,1
7527421,3,319,3,2,4,1
7527421,3,385,4,2,3,1
7527607,5,208,1,11,6,1
7527693,7,257,1,11,33,3
7527693,7,210,2,11,5,1
7527820,3,319,1,2,6,1
7527820,3,385,2,2,5,1
7527850,9,226,1,1,6,1
7527850,9,354,2,2,5,1
7527850,9,185,3,2,4,1
7527864,3,100,1,2,6,1
7527864,3,319,2,2,5,1
7527864,3,348,3,2,4,1
7527886,2,216,1,11,6,1
7527886,2,110,2,3,5,1
7527886,2,384,3,3,25,5
7527886,2,92,4,11,3,1
7527900,12,17,1,3,6,1
7527946,13,290,1,2,6,1
7527946,13,6,2,2,5,1
7527946,13,263,3,2,4,1
7527946,13,358,4,2,3,1
7527946,13,371,5,2,2,1
7528262,3,233,1,11,6,1
7528262,3,111,2,3,5,1
7528262,3,242,3,11,4,1
7528276,14,231,1,4,6,1
7528276,14,428,2,2,5,1
7528276,14,372,3,2,4,1
7528284,10,227,1,1,6,1
7528289,15,232,1,1,33,3
7528289,15,360,2,2,5,1
7528357,3,197,1,11,35,5
7528357,3,179,2,3,5,1
7528357,3,217,3,11,4,1
7528447,2,154,1,11,6,1
7528460,5,350,1,2,33,3
7528460,5,321,2,2,5,1
7528460,5,332,3,2,4,1
7528460,5,387,4,2,3,1
7528489,3,124,1,11,34,4
7528489,3,188,2,11,5,1
7528489,3,385,3,3,4,1
7528489,3,111,4,3,3,1
7528493,2,318,1,2,34,4
7528493,2,329,2,2,5,1
7528493,2,347,3,2,4,1
7528580,3,403,1,11,34,4
7528587,8,353,1,2,6,1
7528587,8,335,2,2,5,1
7528587,8,105,3,2,4,1
7528587,8,184,4,2,3,1
7528587,8,304,5,8,2,1
7528587,8,324,6,2,1,1
7528693,5,71,1,11,6,1
7528693,5,219,2,11,5,1
7528693,5,208,3,11,4,1
7528693,5,418,4,11,3,1
7528693,5,135,5,11,2,1
7528693,5,269,6,11,1,1
7528707,2,216,1,11,6,1
7528707,2,384,2,3,5,1
7528740,2,216,1,11,6,1
7528740,2,384,2,3,5,1
7528746,3,111,1,3,6,1
7528746,3,69,2,11,5,1
7528746,3,188,3,11,4,1
7528746,3,124,4,11,3,1
7528746,3,206,5,11,2,1
7528746,3,197,6,11,1,1
7528846,12,229,1,1,6,1
7528846,12,426,2,1,5,1
7528865,2,178,1,2,6,1
7528865,2,110,2,2,5,1
7528865,2,347,3,2,4,1
7528865,2,329,4,2,3,1
7528865,2,99,5,2,2,1
7528865,2,384,6,2,1,1
7528908,6,182,1,3,6,1
7528908,6,333,2,3,5,1
7528908,6,114,3,3,4,1
7528908,6,388,4,3,3,1
7528931,3,179,1,3,6,1
7528931,3,330,2,3,5,1
7528931,3,111,3,3,4,1
7528931,3,385,4,3,3,1
7528939,1,215,1,11,6,1
7528939,1,98,2,3,5,1
7528939,1,383,3,3,4,1
7528939,1,346,4,3,3,1
7528939,1,328,5,3,2,1
7528941,3,416,1,11,6,1
7528950,2,384,1,2,34,4
7528950,2,110,2,2,5,1
7528950,2,298,3,8,4,1
7528960,1,177,1,2,6,1
7528960,1,328,2,2,5,1
7528960,1,98,3,2,4,1
7528960,1,317,4,2,3,1
7528960,1,297,5,8,2,1
7528960,1,346,6,2,1,1
7528989,3,416,1,11,6,1
7529002,3,197,1,11,35,5
7529002,3,416,2,11,5,1
7529002,3,217,3,11,4,1
7529002,3,179,4,3,3,1
7529002,3,330,5,3,2,1
7529150,3,111,1,3,6,1
7529150,3,188,2,11,5,1
7529150,3,155,3,11,4,1
7529248,3,111,1,2,6,1
7529248,3,179,2,2,5,1
7529275,8,120,1,2,6,1
7529275,8,184,2,2,5,1
7529287,3,124,1,11,34,4
7529298,8,324,1,2,6,1
7529298,8,353,2,2,5,1
7529298,8,105,3,2,4,1
7529298,8,184,4,2,3,1
7529441,3,164,1,11,34,4
7529441,3,242,2,11,5,1
7529484,3,197,1,11,36,6
7529529,10,227,1,1,6,1
7529529,10,186,2,2,5,1
7529529,10,306,3,8,4,1
7529544,2,110,1,2,6,1
7529544,2,329,2,2,5,1
7529544,2,347,3,2,4,1
7529544,2,99,4,2,3,1
7529689,1,177,1,2,6,1
7529689,1,346,2,2,5,1
7529689,1,317,3,2,4,1
7529689,1,98,4,2,3,1
7529689,1,297,5,8,2,1
7530182,3,416,1,11,6,1
7530182,3,348,2,3,5,1
7530182,3,188,3,11,25,5
7530182,3,330,4,3,3,1
7530182,3,217,5,11,2,1
7530182,3,155,6,11,1,1
7530196,2,384,1,3,6,1
7530196,2,110,2,3,5,1
7530196,2,252,3,11,4,1
7530378,1,109,1,3,6,1
7530378,1,251,2,11,5,1
7530378,1,91,3,11,4,1
7530378,1,215,4,11,3,1
7530405,3,100,1,2,34,4
7530405,3,348,2,2,5,1
7530405,3,299,3,7,4,1
7530405,3,179,4,2,3,1
7530416,1,215,1,11,6,1
7530416,1,91,2,11,5,1
7530416,1,177,3,3,4,1
7530416,1,317,4,3,3,1
7530416,1,251,5,11,2,1
7530418,3,348,1,2,33,3
7530418,3,319,2,2,5,1
7530418,3,330,3,2,4,1
7530418,3,385,4,2,3,1
7530481,8,353,1,2,6,1
7530481,8,184,2,2,5,1
7530481,8,324,3,2,4,1
7530481,8,335,4,2,3,1
7530562,12,262,1,2,6,1
7530595,10,227,1,4,6,1
7530595,10,337,2,2,5,1
7530595,10,118,3,2,4,1
7530595,10,355,4,2,3,1
7530595,10,122,5,2,2,1
7530643,6,333,1,2,35,5
7530643,6,182,2,2,5,1
7530643,6,114,3,2,4,1
7530652,3,197,1,11,35,5
7530652,3,416,2,11,5,1
7530652,3,93,3,11,4,1
7530652,3,155,4,11,3,1
7530652,3,188,5,11,2,1
7530660,12,229,1,4,6,1
7530660,12,370,2,2,5,1
7530700,7,420,1,11,36,6
7530700,7,159,2,11,5,1
7530709,4,417,1,11,36,6
7530709,4,156,2,11,5,1
7530723,12,357,1,2,6,1
7530761,2,384,1,2,6,1
7530761,2,347,2,2,5,1
7530761,2,99,3,2,4,1
7530761,2,329,4,2,3,1
7530785,11,108,1,3,35,5
7530785,11,338,2,3,5,1
7530785,11,132,3,11,4,1
7530785,11,163,4,11,3,1
7530785,11,288,5,11,2,1
7530785,11,327,6,3,1,1
7530787,3,100,1,3,35,5
7530787,3,217,2,11,5,1
7530787,3,155,3,11,23,3
7530787,3,330,4,3,18,3
7530787,3,93,5,11,2,1
7530787,3,319,6,3,8,3
7530788,10,122,1,3,6,1
7530815,2,178,1,2,6,1
7530820,3,197,1,11,6,1
7530820,3,299,2,10,5,1
7530820,3,179,3,3,4,1
7530820,3,361,4,11,3,1
7530820,3,348,5,3,2,1
7530820,3,164,6,11,10,5
7530838,1,109,1,2,32,2
7530838,1,383,2,2,27,2
7530838,1,328,3,2,22,2
7530838,1,297,4,8,17,2
7530838,1,98,5,2,12,2
7530838,1,317,6,2,7,2
7530850,13,371,1,2,6,1
7530902,2,329,1,2,33,3
7530902,2,384,2,2,5,1
7530902,2,99,3,2,24,4
7530967,9,226,1,1,6,1
7530967,9,354,2,2,5,1
7530967,9,185,3,2,4,1
7530988,12,78,1,11,6,1
7530988,12,229,2,3,5,1
7530988,12,426,3,3,4,1
7530988,12,370,4,3,3,1
7530988,12,412,5,5,2,1
7530995,12,13,1,2,6,1
7530995,12,370,2,2,5,1
7530995,12,262,3,2,4,1
7530999,12,229,1,1,33,3
7531001,9,226,1,1,33,3
7531031,12,370,1,3,6,1
7531031,12,5,2,3,5,1
7531031,12,78,3,11,4,1
7531031,12,276,4,11,3,1
7531031,12,426,5,3,2,1
7531031,12,412,6,5,1,1
7531052,12,426,1,3,6,1
7531055,3,299,1,9,6,1
7531055,3,374,2,11,5,1
7531094,3,416,1,11,36,6
7531148,11,119,1,2,6,1
7531148,11,228,2,2,5,1
7531215,2,92,1,11,6,1
7531228,12,1,1,2,6,1
7531232,13,290,1,2,6,1
7531232,13,2,2,2,5,1
7531232,13,371,3,2,4,1
7531291,8,120,1,2,6,1
7531313,9,121,1,2,6,1
7531318,9,75,1,11,33,3
7531325,7,365,1,11,35,5
7531325,7,115,2,3,5,1
7531325,7,389,3,3,4,1
7531331,9,226,1,4,6,1
7531337,12,370,1,3,6,1
7531337,12,9,2,3,5,1
7531337,12,289,3,3,4,1
7531337,12,357,4,3,3,1
7531337,12,412,5,6,15,5
7531382,2,99,1,3,6,1
7531382,2,92,2,11,5,1
7531382,2,347,3,3,4,1
7531382,2,318,4,3,3,1
7531382,2,329,5,3,2,1
7531382,2,178,6,3,1,1
7531404,10,186,1,2,6,1
7531409,8,120,1,2,6,1
7531409,8,105,2,2,5,1
7531409,8,353,3,2,4,1
7531409,8,304,4,8,3,1
7531409,8,184,5,2,2,1
7531411,10,355,1,2,6,1
7531470,3,93,1,11,6,1
7531470,3,100,2,3,29,4
7531482,3,416,1,11,6,1
7531482,3,348,2,3,5,1
7531555,2,329,1,3,33,3
7531555,2,384,2,3,5,1
7531572,2,99,1,2,6,1
7531572,2,178,2,2,5,1
7531572,2,384,3,2,4,1
7531572,2,347,4,2,3,1
7531618,8,120,1,2,6,1
7531648,1,346,1,2,6,1
7531648,1,177,2,2,5,1
7531648,1,328,3,2,4,1
